Time,nz-c3.S,nz-c3.E,nz-c3.P,nz-c3.Iu,nz-c3.Ic,nz-c3.Ru,nz-c3.Rc,nz-c3.D,nz-c3.cases,nz-c3.Level
193.000000,3720865.712890,14390.476374,4051.688783,38799.357309,48863.242225,513548.554366,465624.288154,16089.679900,522082.382322,4.000000
194.000000,3718803.010567,13030.112428,3636.629392,35238.317761,47731.030855,517184.550812,470373.040754,16236.307431,525781.964926,4.000000
195.000000,3716854.537883,11869.657518,3287.961716,31978.920622,46382.206138,520485.868465,475000.223883,16373.623774,529140.461130,4.000000
196.000000,3715017.253769,10867.597913,2991.343047,29019.652710,44866.126791,523482.139257,479487.036547,16501.849967,532188.076281,4.000000
197.000000,3713287.238241,9992.374390,2735.889378,26347.965837,43226.732070,526202.260488,483819.254143,16621.285453,534954.266077,4.000000
198.000000,3711660.021379,9219.890881,2513.323629,23944.996574,41502.249670,528673.558381,487986.679676,16732.279808,537466.883768,4.000000
199.000000,3710130.821917,8531.653736,2317.328988,21788.757876,39725.302689,530921.335410,491982.587237,16835.212147,539751.718741,4.000000
200.000000,3708694.718795,7913.381593,2143.062025,19856.243891,37923.254641,532968.674297,495803.188526,16930.476232,541832.296848,4.000000
201.000000,3707346.773111,7353.966380,1986.787524,18124.771389,36118.682879,534836.408805,499447.140086,17018.469825,543729.850797,4.000000
202.000000,3706082.113490,6844.696349,1845.605052,16572.791892,34329.907482,536543.198547,502915.100023,17099.587166,545463.396609,4.000000
203.000000,3704895.994533,6378.674640,1717.244305,15180.342415,32571.528511,538105.664625,506209.337207,17174.213763,547049.872053,4.000000
204.000000,3703783.835560,5950.383825,1599.911915,13929.254199,30854.942551,539538.556832,509333.392228,17242.722890,548504.307250,4.000000
205.000000,3702741.244957,5555.359412,1492.176719,12803.203576,29188.821768,540854.933033,512291.787212,17305.473322,549840.007668,4.000000
206.000000,3701764.034096,5189.944763,1392.883744,11787.663684,27579.547051,542066.338330,515089.780347,17362.807984,551068.736856,4.000000
207.000000,3700848.223759,4851.106806,1301.089657,10869.797494,26031.592232,543182.976347,517733.160452,17415.053252,552200.891141,4.000000
208.000000,3699990.045222,4536.297211,1216.014254,10038.319561,24547.859873,544213.868341,520228.076811,17462.518729,553245.661876,4.000000
209.000000,3699185.937598,4243.347558,1137.003918,9283.344735,23129.971197,545166.998012,522580.899631,17505.497351,554211.183095,4.000000
210.000000,3698432.542619,3970.389954,1063.504058,8596.235578,21778.513894,546049.441348,524798.106820,17544.265729,555104.663896,4.000000
211.000000,3697726.697707,3715.796701,995.038240,7969.455726,20493.252068,546867.481756,526886.193160,17579.084642,555932.505813,4.000000
212.000000,3694358.296007,5991.122517,1091.305448,7429.433972,19273.811458,547627.219315,528851.601220,17610.210063,556700.921028,0.000000
213.000000,3689413.442401,9037.235306,1641.055207,7313.768999,18136.421705,548351.656270,530701.169134,17638.250979,557433.249044,0.000000
214.000000,3684629.071518,11269.907524,2245.608279,7761.989284,17124.030789,549093.293182,532444.622120,17664.477303,558182.711698,0.000000
215.000000,3679882.948009,12976.833149,2769.400642,8642.791913,16272.889450,549902.139595,534095.805054,17690.192188,559000.013143,0.000000
216.000000,3675079.646947,14358.242438,3199.803702,9794.036454,15600.813948,550812.647608,535671.370322,17716.438581,559920.135230,0.000000
217.000000,3670149.515923,15547.361794,3557.380943,11090.748642,15110.095605,551844.854468,537189.055231,17743.987393,560963.496349,0.000000
218.000000,3665042.397293,16630.816450,3866.233696,12452.021391,14793.088832,553008.661220,538666.382821,17773.398298,562140.265585,0.000000
219.000000,3659721.507346,17664.333988,4145.907436,13831.557955,14636.940503,554307.785140,540119.883125,17805.084507,563454.346637,0.000000
220.000000,3654158.758451,18683.690587,4410.449706,15206.556746,14626.831243,555742.628380,541564.721171,17839.363716,564906.272255,0.000000
221.000000,3648331.508228,19711.977903,4669.440445,16568.893781,14747.950004,557312.143234,543014.592361,17876.494044,566495.089822,0.000000
222.000000,3642220.404535,20764.299253,4929.270349,17919.019116,14986.575279,559014.958984,544481.774402,17916.698080,568219.503373,0.000000
223.000000,3635807.993948,21850.756780,5194.186828,19262.023868,15330.582784,560850.016847,545977.260378,17960.178567,570078.519288,0.000000
224.000000,3629077.837539,22978.332816,5467.042837,20605.227521,15769.608795,562816.896107,547510.925924,18007.128461,572071.779644,0.000000
225.000000,3622013.955300,24152.066905,5749.800749,21956.761529,16295.019994,564915.955031,549091.703130,18057.737362,574199.707758,0.000000
226.000000,3614600.480664,25375.788265,6043.860171,23324.779131,16899.784038,567148.365750,550727.746375,18112.195606,576463.545884,0.000000
227.000000,3606821.448595,26652.569119,6350.266940,24717.046266,17578.297209,569516.092004,552426.582978,18170.696889,578865.334540,0.000000
228.000000,3598660.668678,27985.003232,6669.844510,26140.757232,18326.201359,572021.839013,554195.246025,18233.439951,581407.863174,0.000000
229.000000,3590101.652697,29375.375042,7003.275581,27602.477891,19140.207493,574668.992408,556040.389211,18300.629677,584094.609395,0.000000
230.000000,3581127.577745,30825.760211,7351.152134,29108.157287,20017.934404,577461.555581,557968.384821,18372.477815,586929.676311,0.000000
231.000000,3571721.273126,32338.083041,7714.005505,30663.172495,20957.765578,580404.090253,559985.406546,18449.203456,589917.732917,0.000000
232.000000,3561865.223907,33914.146553,8092.323846,32272.386249,21958.724730,583501.662382,562097.498989,18531.033345,593063.959723,0.000000
233.000000,3551541.586813,35555.645057,8486.561594,33940.205952,23020.368795,586759.794027,564310.635675,18618.202087,596374.000292,0.000000
234.000000,3540732.215920,37264.165301,8897.143830,35670.638005,24142.696532,590184.420931,566630.767223,18710.952259,599853.918472,0.000000
235.000000,3529418.696731,39041.179961,9324.467319,37467.334579,25326.070636,593781.855181,569063.861126,18809.534467,603510.160705,0.000000
236.000000,3517582.387886,40888.035841,9768.899356,39333.631763,26571.151312,597558.752120,571615.934395,18914.207328,607349.522577,0.000000
237.000000,3505204.470175,42805.938204,10230.775104,41272.578999,27878.839365,601522.080637,574293.080102,19025.237414,611379.118759,0.000000
238.000000,3492266.002790,44795.932182,10710.393863,43286.960249,29250.227114,605679.095984,577101.488691,19142.899127,615606.355458,0.000000
239.000000,3478747.986881,46858.881818,11208.014533,45379.307541,30686.555612,610037.314334,580047.464757,19267.474523,620038.904613,0.000000
240.000000,3464631.436561,48995.447161,11723.850453,47551.907653,32189.176891,614604.488352,583137.439852,19399.253077,624684.679086,0.000000
241.000000,3449897.457536,51206.059672,12258.063720,49806.802651,33759.520130,619388.583144,586377.981769,19538.531377,629551.808210,0.000000
242.000000,3434527.333515,53490.896183,12810.759081,52145.784977,35399.060832,624397.752007,589775.800646,19685.612759,634648.613122,0.000000
243.000000,3418502.620543,55849.851608,13381.977450,54570.387711,37109.292219,629640.311468,593337.752142,19840.806861,639983.581344,0.000000
244.000000,3401805.249315,58282.510620,13971.689113,57081.870575,38891.698225,635124.715170,597070.837887,20004.429094,645565.340189,0.000000
245.000000,3390505.279969,54990.670436,14324.458066,59647.024710,40747.385120,640859.187636,600982.200977,20176.793085,651402.283410,4.000000
246.000000,3388221.588153,44847.579312,12993.736748,61283.468335,42638.512604,646812.725993,605077.997107,20357.391748,657462.813726,4.000000
247.000000,3385888.589588,36991.182633,11119.212143,61080.283504,44417.686282,652837.643287,609355.252196,20543.150368,663596.366066,4.000000
248.000000,3383550.178851,30876.833177,9354.334656,59242.189319,45925.663459,658758.667398,613795.027678,20730.105462,669624.231999,4.000000
249.000000,3381243.277305,26086.646926,7865.269912,56262.693491,47056.027710,664439.134287,618365.139226,20914.811144,675407.056183,4.000000
250.000000,3378995.426687,22303.485459,6656.645304,52607.060259,47759.294310,669790.643386,623025.793386,21094.651211,680854.691146,4.000000
251.000000,3376825.718862,19287.817276,5687.434787,48634.234498,48030.009303,674765.403405,627734.596712,21267.785157,685918.397289,4.000000
252.000000,3374746.494405,16859.043032,4910.318787,44596.407998,47892.114996,679345.467839,632450.151076,21433.001867,690579.867889,4.000000
253.000000,3372764.977428,14881.016026,4283.598622,40659.390662,47386.918084,683533.202288,637134.325456,21589.571435,694841.508632,4.000000
254.000000,3370884.626725,13251.018309,3773.616383,36924.879356,46564.309716,687343.921931,641753.507139,21737.120441,698718.929614,4.000000
255.000000,3369106.187881,11891.439646,3354.159651,33449.199479,45476.787568,690800.558330,646279.133478,21875.533967,702235.506671,4.000000
256.000000,3367428.490003,10743.522269,3005.124497,30257.669435,44175.617590,693929.948292,650687.746939,22004.880975,705418.596898,4.000000
257.000000,3365849.040158,9762.667515,2711.184342,27355.123582,42708.536171,696760.336689,654960.753128,22125.358416,708296.992202,4.000000
258.000000,3364364.462693,8914.917218,2460.670922,24733.414291,41118.519950,699319.756426,659084.008751,22237.249750,710899.267438,4.000000
259.000000,3362970.821486,8174.316478,2244.690900,22376.651158,39443.271817,701635.027569,663047.326177,22340.894414,713252.759989,4.000000
260.000000,3361663.854563,7520.936927,2056.447346,20264.788572,37715.170379,703731.184944,666843.951773,22436.665495,715382.986296,4.000000
261.000000,3360439.143423,6939.394710,1890.725090,18376.027587,35961.505164,705631.196193,670470.054302,22524.953532,717313.354595,4.000000
262.000000,3359292.233894,6417.738952,1743.502654,16688.377665,34204.875099,707355.871824,673924.245027,22606.154886,719065.073417,4.000000
263.000000,3358218.721118,5946.617663,1611.660389,15180.630579,32463.667581,708923.897908,677207.141258,22680.663505,720657.185126,4.000000
264.000000,3357214.308053,5518.651451,1492.761189,13832.928709,30752.563827,710351.943182,680320.978401,22748.865187,722106.675299,4.000000
265.000000,3356274.844528,5127.962884,1384.885743,12627.058250,29083.036049,711654.807552,683269.271291,22811.133702,723428.624297,4.000000
266.000000,3355396.352048,4769.822489,1286.508716,11546.559967,27463.815790,712845.589812,686056.522908,22867.828271,724636.378390,4.000000
267.000000,3354575.038260,4440.382161,1196.405624,10576.722659,25901.322131,713935.860062,688687.977069,22919.292034,725741.725648,4.000000
268.000000,3353807.303936,4136.474116,1113.582719,9704.504671,24400.044757,714935.827691,691169.410863,22965.851247,726755.067279,4.000000
269.000000,3353089.744637,3855.459004,1037.224124,8918.414517,22962.880911,715854.499467,693506.962352,23007.814987,727685.578859,4.000000
270.000000,3352419.148618,3595.110909,966.651920,8208.371570,21591.427836,716699.824826,695706.989088,23045.475234,728541.358492,4.000000
271.000000,3351792.492158,3353.530065,901.295933,7565.560573,20286.233731,717478.827119,697775.953220,23079.107202,729329.560636,4.000000
272.000000,3348109.038318,5944.786203,1061.434851,7041.310147,19048.191978,718198.904417,699720.339865,23108.994221,730057.715241,0.000000
273.000000,3343731.258804,8499.793548,1575.712618,6958.729551,17897.288494,718887.099022,701547.284173,23135.833791,730753.252740,0.000000
274.000000,3339501.739101,10360.371346,2101.229605,7376.095103,16872.958430,719592.852973,703266.911863,23160.841579,731466.282423,0.000000
275.000000,3335322.326150,11766.603955,2544.228726,8157.740915,16004.678029,720359.324358,704892.919971,23185.177896,732240.550127,0.000000
276.000000,3331118.034653,12884.928841,2901.200958,9157.878014,15305.005512,721215.006245,706441.197286,23209.748492,733104.978767,0.000000
277.000000,3326834.910454,13826.441838,3191.837601,10267.555930,14773.091253,722175.659084,707928.291130,23235.212710,734075.627088,0.000000
278.000000,3322434.742679,14663.829534,3437.216941,11416.880086,14399.738683,723248.251764,709370.299021,23262.041293,735159.665380,0.000000
279.000000,3317890.183236,15444.165387,3654.087081,12565.855291,14171.502145,724434.412433,710782.220839,23290.573588,736358.854503,0.000000
280.000000,3313181.061840,16197.814129,3854.418180,13694.634456,14073.452986,725732.896379,712177.660211,23321.061819,737672.035697,0.000000
281.000000,3308291.823386,16944.377478,4046.360802,14795.945611,14090.852372,727141.185053,713568.753040,23353.702258,739096.746361,0.000000
282.000000,3303209.818021,17696.575145,4235.338103,15869.870852,14210.060677,728656.452628,714966.228378,23388.656195,740630.198939,0.000000
283.000000,3297924.186231,18462.744963,4424.926585,16920.472513,14418.957368,730276.111249,716379.537393,23426.063698,742269.834854,0.000000
284.000000,3292425.142010,19248.440705,4617.487189,17953.710513,14707.066289,731998.090477,717817.010300,23466.052517,744013.609791,0.000000
285.000000,3286703.516401,20057.448094,4814.593131,18976.209802,15065.514861,733820.956140,719286.017767,23508.743805,745860.116287,0.000000
286.000000,3280750.469246,20892.428552,5017.311448,19994.566584,15486.907914,735743.936439,720793.124041,23554.255776,747808.612085,0.000000
287.000000,3274557.308920,21755.325875,5226.385125,21014.985980,15965.164830,737766.897594,722344.225640,23602.706037,749858.997050,0.000000
288.000000,3268115.381251,22647.622268,5442.349611,22043.117650,16495.348101,739890.294691,723944.673355,23654.213073,752011.764610,0.000000
289.000000,3261416.002845,23570.498818,5665.606800,23084.005537,17073.498586,742115.112736,725599.377479,23708.897199,754267.943000,0.000000
290.000000,3254450.423081,24524.935315,5896.471671,24142.100061,17696.485004,744442.806385,727312.897334,23766.881148,756629.034936,0.000000
291.000000,3247209.804811,25511.771589,6135.201449,25221.301622,18361.870602,746875.242804,729089.516673,23828.290450,759096.960264,0.000000
292.000000,3239685.217494,26531.744359,6382.013636,26325.017058,19067.797396,749414.649706,730933.306698,23893.253652,761674.003726,0.000000
293.000000,3231867.638827,27585.508471,6637.096941,27456.218650,19812.886976,752063.569265,732848.178416,23961.902454,764362.768556,0.000000
294.000000,3223747.962414,28673.648130,6900.617678,28617.500063,20596.156252,754824.817816,734837.925887,24034.371760,767166.135858,0.000000
295.000000,3215317.009951,29796.681673,7172.723264,29811.126499,21416.946279,757701.450864,736906.261773,24110.799698,770087.229307,0.000000
296.000000,3206565.546990,30955.062130,7453.543850,31039.077985,22274.862299,760696.732762,739056.846398,24191.327586,773129.384523,0.000000
297.000000,3197484.301723,32149.174996,7743.192742,32303.085692,23169.723265,763814.110355,741293.311343,24276.099883,776296.122423,0.000000
298.000000,3188063.986459,33379.334126,8041.766016,33604.661651,24101.519310,767057.189900,743619.278439,24365.264100,779591.125874,0.000000
299.000000,3178295.321595,34645.776316,8349.341605,34945.122464,25070.375790,770429.716646,746038.374888,24458.970696,783018.219010,0.000000
300.000000,3168169.061996,35948.654971,8665.978020,36325.607715,26076.522748,773935.556505,748554.245104,24557.372942,786581.348649,0.000000
301.000000,3157676.025724,37288.033088,8991.712806,37747.093746,27120.268801,777578.679316,751170.559751,24660.626768,790284.567318,0.000000
302.000000,3146807.125092,38663.875728,9326.560827,39210.403462,28201.978636,781363.143283,753891.022395,24768.890576,794132.017445,0.000000
303.000000,3135553.400035,40076.042117,9670.512399,40716.212718,29322.053400,785293.080220,756719.374073,24882.325038,798127.916366,0.000000
304.000000,3123906.053778,41524.277447,10023.531335,42265.053819,30480.913429,789372.681285,759659.396051,25001.092855,802276.541810,0.000000
305.000000,3111856.490784,43008.204490,10385.552907,43857.316574,31678.982827,793606.182945,762714.910974,25125.358499,806582.217623,0.000000
306.000000,3099396.356939,44527.315070,10756.481755,45493.247282,32916.675516,797997.852949,765889.782569,25255.287920,811049.299477,0.000000
307.000000,3086517.581930,46080.961503,11136.189776,47172.945994,34194.382423,802551.976121,769187.914035,25391.048219,815682.160399,0.000000
308.000000,3073212.423724,47668.348051,11524.513981,48896.362348,35512.459565,807272.839818,772613.245216,25532.807298,820485.175948,0.000000
309.000000,3059473.515061,49288.522507,11921.254378,50663.290222,36871.216802,812164.718917,776169.748641,25680.733472,825462.708916,0.000000
310.000000,3045293.911824,50940.367968,12326.171877,52473.361445,38270.907111,817231.860245,779861.424484,25834.995047,830619.093443,0.000000
311.000000,3030667.143126,52622.594924,12738.986240,54326.038774,39711.716243,822478.466346,783692.294483,25995.759865,835958.618468,0.000000
312.000000,3026170.021045,44738.305712,12392.685372,56008.891022,41189.363414,827904.301181,787666.328135,26163.104120,841481.048425,4.000000
313.000000,3024216.711519,36570.163733,10851.224749,56403.332114,42631.742975,833439.613725,791784.585235,26335.625949,847115.283942,4.000000
314.000000,3022250.886422,30219.439363,9166.622866,55218.040420,43896.563951,838934.500608,796036.887979,26510.058391,852708.505465,4.000000
315.000000,3020304.930846,25255.524090,7675.632983,52800.066788,44865.116477,844248.908885,800399.755903,26683.064027,858117.922646,4.000000
316.000000,3018404.318088,21349.221280,6443.634527,49589.859541,45469.778167,849283.729624,804840.505554,26851.953219,863242.483282,4.000000
317.000000,3016567.248230,18250.582373,5450.179505,45959.312176,45688.518452,853980.267617,809322.119010,27014.772636,868022.338858,4.000000
318.000000,3014805.784828,15770.358235,4654.031577,42181.982523,45532.045382,858311.487430,813807.104625,27170.205400,872429.921419,4.000000
319.000000,3013127.222293,13765.361988,4014.512296,38443.913738,45031.706877,862272.746080,818260.101621,27317.435107,876460.494842,4.000000
320.000000,3011535.296196,12127.212163,3497.355671,34863.384902,44230.138928,865874.163803,822649.426643,27456.021694,880124.375534,4.000000
321.000000,3010031.153984,10773.778364,3075.338413,31509.506977,43174.666160,869134.915263,826947.840266,27585.800573,883441.111131,4.000000
322.000000,3008614.101270,9642.717313,2727.358793,28417.139667,41912.928456,872079.170523,831132.779437,27706.804541,886435.341478,4.000000
323.000000,3007282.163594,8686.601383,2437.228212,25598.084139,40490.159653,874733.312500,835186.245808,27819.204711,889133.961336,4.000000
324.000000,3006032.504090,7869.251624,2192.571894,23049.188299,38947.635377,877124.094770,839094.487522,27923.266425,891564.242047,4.000000
325.000000,3004861.731283,7162.978672,1983.931792,20758.079145,37321.919896,879277.472379,842847.570197,28019.316635,893752.639554,4.000000
326.000000,3003766.124088,6546.506864,1804.065899,18707.136646,35644.640850,881217.904176,846438.901513,28107.719964,895724.083251,4.000000
327.000000,3002741.794827,6003.412108,1647.411567,16876.191515,33942.598605,882967.978901,849864.751198,28188.861279,897501.594992,4.000000
328.000000,3001784.806036,5520.945960,1509.678163,15244.310459,32238.075377,884548.258613,853123.792261,28263.133131,899106.129691,4.000000
329.000000,3000891.252962,5089.150032,1387.539164,13790.937087,30549.251880,885977.263785,856216.678262,28330.926829,900556.560378,4.000000
330.000000,3000057.320644,4700.188652,1278.399807,12496.583842,28890.669896,887271.546982,859145.663982,28392.626194,901869.753527,4.000000
331.000000,2999279.322253,4347.845634,1180.221864,11343.215820,27273.700843,888445.818364,861914.271899,28448.603323,903060.697214,4.000000
332.000000,2998553.723694,4027.144457,1091.391450,10314.427233,25706.995584,889513.098021,864527.003758,28499.215803,904142.656583,4.000000
333.000000,2997877.158167,3734.061293,1010.619259,9395.481920,24196.901187,890484.878498,866989.094661,28544.805015,905127.339681,4.000000
334.000000,2997246.433473,3465.307894,936.865194,8573.268027,22747.837393,891371.286785,869306.306023,28585.695212,906025.062706,4.000000
335.000000,2996658.534124,3218.167081,869.281356,7836.201564,21362.630254,892181.239139,871484.753319,28622.193164,906844.907938,4.000000
336.000000,2996110.619788,2990.367841,807.168869,7174.102536,20042.803361,892922.584982,873530.764420,28654.588203,907594.870483,4.000000
337.000000,2992198.560162,5799.105142,1032.117097,6673.319470,18791.237372,893604.662755,875450.795336,28683.202666,908284.449065,0.000000
338.000000,2988380.981609,7891.041492,1497.554137,6612.914509,17631.276059,894258.151335,877252.266765,28708.814095,908944.754127,0.000000
339.000000,2984700.093863,9400.810775,1942.885958,6985.122577,16597.736715,894928.163331,878945.467274,28732.719506,909621.543413,0.000000
340.000000,2981079.403324,10524.544456,2307.703619,7656.953927,15713.579176,895651.015715,880543.635622,28756.164160,910351.697337,0.000000
341.000000,2977461.612263,11398.002965,2595.049940,8500.270287,14986.674830,896449.782302,882062.037511,28779.569902,911158.532272,0.000000
342.000000,2973806.031299,12112.292706,2823.201975,9421.997151,14413.585694,897336.531402,883516.144856,28803.214917,912054.238434,0.000000
343.000000,2970084.293963,12727.538047,3010.279954,10362.983113,13984.039419,898315.807431,884920.654079,28827.403994,913043.452462,0.000000
344.000000,2966276.584279,13283.056892,3170.428795,11289.451668,13684.410490,899387.478554,886288.881281,28852.708041,914126.239183,0.000000
345.000000,2962368.816964,13804.441371,3313.728588,12184.619405,13500.036149,900549.082087,887632.921601,28879.353834,915300.196836,0.000000
346.000000,2958350.671872,14308.319794,3447.057818,13042.311470,13416.606658,901797.087147,888963.457909,28907.487332,916561.819523,0.000000
347.000000,2954214.271526,14805.499997,3575.006764,13862.573788,13420.915025,903127.699810,890289.811748,28937.221342,917907.323963,0.000000
348.000000,2949953.308609,15303.022278,3700.604309,14648.827521,13501.196292,904537.325452,891620.068036,28968.647504,919333.118642,0.000000
349.000000,2945562.476980,15805.491856,3825.839574,15406.100187,13647.219095,906022.806066,892961.222112,29001.844130,920836.045702,0.000000
350.000000,2941037.103422,16315.940469,3952.018473,16139.969437,13850.237063,907581.520511,894319.329320,29036.881307,922413.484100,0.000000
351.000000,2936372.910712,16836.382199,4080.001205,16855.962573,14102.868000,909211.404805,895699.646316,29073.824190,924063.371655,0.000000
352.000000,2931565.866070,17368.171456,4210.358147,17559.239602,14398.942221,910910.928481,897106.758890,29112.735134,925784.182363,0.000000
353.000000,2926612.084958,17912.233231,4343.471299,18254.447874,14733.344153,912679.049066,898544.694366,29153.675054,927574.881319,0.000000
354.000000,2921507.770736,18469.210966,4479.599953,18945.677158,15101.860467,914515.157843,900017.018579,29196.704298,929434.870594,0.000000
355.000000,2916249.177558,19039.561333,4618.923030,19636.470700,15501.041371,916419.024391,901526.918413,29241.883204,931363.933689,0.000000
356.000000,2910832.588369,19623.614802,4761.566290,20329.865090,15928.077710,918390.743961,903077.271338,29289.272439,933362.182724,0.000000
357.000000,2905254.302771,20221.614146,4907.619765,21028.442669,16380.694262,920430.689627,904670.703548,29338.933212,935430.010325,0.000000
358.000000,2899510.631393,20833.738734,5057.148862,21734.387060,16857.058376,922539.469901,906309.638278,29390.927395,937568.046975,0.000000
359.000000,2893597.894572,21460.119656,5210.201397,22449.536673,17355.702528,924717.891843,907996.335745,29445.317587,939777.123851,0.000000
360.000000,2887512.423990,22100.848910,5366.811991,23175.433548,17875.459119,926966.929284,909732.926025,29502.167133,942058.240780,0.000000
361.000000,2881250.566344,22755.984775,5527.004766,23913.366492,18415.405864,929287.695637,911521.436002,29561.540119,944412.538811,0.000000
362.000000,2874808.688487,23425.554694,5690.794946,24664.408281,18974.820189,931681.420708,913363.811344,29623.501352,946841.276796,0.000000
363.000000,2868183.183678,24109.556548,5858.189739,25429.447215,19553.141232,934149.430915,915261.934357,29688.116316,949345.811410,0.000000
364.000000,2861370.478694,24807.958889,6029.188767,26209.213524,20149.938215,936693.132393,917217.638395,29755.451122,951927.580063,0.000000
365.000000,2854367.041664,25520.700486,6203.784193,27004.301223,20764.884109,939313.996477,919232.719397,29825.572450,954588.086217,0.000000
366.000000,0.000000,19885.983346,5780.072832,27606.443595,21392.290058,942008.089492,921308.845277,29898.434061,957323.329444,0.000000
367.000000,0.000000,15486.735353,4850.223088,27418.081185,21981.700807,944725.080336,923445.342844,29972.995049,960082.059517,0.000000
368.000000,0.000000,12060.704654,3905.505812,26395.055585,22455.499974,947381.184667,925634.813431,30047.394537,962778.946304,0.000000
369.000000,0.000000,9392.592657,3088.678864,24756.527798,22755.099500,949904.427584,927862.960377,30119.871881,965340.679671,0.000000
370.000000,0.000000,7314.729889,2422.731934,22745.547232,22850.463162,952246.518583,930111.107446,30189.060413,967718.074802,0.000000
371.000000,0.000000,5696.539317,1893.142982,20560.929646,22735.624881,954381.080817,932358.835898,30254.005121,969884.273358,0.000000
372.000000,0.000000,4436.330620,1476.679738,18347.033332,22421.455077,956298.559652,934586.000359,30314.099882,971829.557485,0.000000
373.000000,0.000000,3454.909775,1150.865485,16200.983525,21929.163301,958001.168644,936774.056515,30369.011415,973556.199938,0.000000
374.000000,0.000000,2690.602342,896.583915,14183.423132,21285.335890,959498.778780,938906.823651,30418.610952,975074.274636,0.000000
375.000000,0.000000,2095.377718,698.354986,12328.393245,20518.443580,960805.837399,940970.833265,30462.918467,976398.516356,0.000000
376.000000,0.000000,1631.830804,543.905268,10651.274401,19656.530410,961939.163970,942955.394769,30502.059040,977546.074094,0.000000
377.000000,0.000000,1270.831387,423.596367,9154.809547,18725.783634,962916.428886,944852.479400,30536.229438,978534.960679,0.000000
378.000000,0.000000,989.693546,329.892666,7833.528782,17749.732820,963755.141828,946656.496117,30565.672901,979383.021833,0.000000
379.000000,0.000000,770.750018,256.914767,6676.928484,16748.883393,964471.987912,948363.955508,30590.738577,980107.282696,0.000000
380.000000,0.000000,600.241957,200.079952,5671.710692,15740.640010,965082.105444,949972.233989,30613.146618,980723.563030,0.000000
381.000000,0.000000,467.454295,155.817841,4803.326847,14739.415025,965599.595084,951480.936364,30633.613204,981246.279839,0.000000
